Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,11:00:00 - 12:00:00,0.053
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,12:00:00 - 13:00:00,0.023
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,13:00:00 - 14:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,14:00:00 - 15:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,15:00:00 - 16:00:00,0.031
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,16:00:00 - 17:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,17:00:00 - 18:00:00,0.032
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,18:00:00 - 19:00:00,0.089
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,19:00:00 - 20:00:00,0.047
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,20:00:00 - 21:00:00,0.091
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,21:00:00 - 22:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,22:00:00 - 23:00:00,0.03
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,23:00:00 - 24:00:00,0.053
Пол,Мужской,TVR,2X2,Dates without average,Date 07.03.2023,24:00:00 - 25:00:00,0.126
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,06:00:00 - 07:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,07:00:00 - 08:00:00,0.032
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,08:00:00 - 09:00:00,0.003
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,09:00:00 - 10:00:00,0.04
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,10:00:00 - 11:00:00,0.086
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,11:00:00 - 12:00:00,0.115
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,12:00:00 - 13:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,13:00:00 - 14:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,14:00:00 - 15:00:00,0.002
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,15:00:00 - 16:00:00,0.032
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,16:00:00 - 17:00:00,0.007
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,17:00:00 - 18:00:00,0.037
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,18:00:00 - 19:00:00,0.02
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,19:00:00 - 20:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,20:00:00 - 21:00:00,0.008
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,21:00:00 - 22:00:00,0.075
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,22:00:00 - 23:00:00,0.135
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,23:00:00 - 24:00:00,0.102
Пол,Мужской,TVR,2X2,Dates without average,Date 08.03.2023,24:00:00 - 25:00:00,0.029
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,06:00:00 - 07:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,07:00:00 - 08:00:00,0.018
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,08:00:00 - 09:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,09:00:00 - 10:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,10:00:00 - 11:00:00,0.033
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,11:00:00 - 12:00:00,0.046
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,12:00:00 - 13:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,13:00:00 - 14:00:00,0.005
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,14:00:00 - 15:00:00,0.004
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,15:00:00 - 16:00:00,0.001
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,16:00:00 - 17:00:00,0.013
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,17:00:00 - 18:00:00,0.047
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,18:00:00 - 19:00:00,0.091
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,19:00:00 - 20:00:00,0.135
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,20:00:00 - 21:00:00,0.141
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,21:00:00 - 22:00:00,0.08
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,22:00:00 - 23:00:00,0.097
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,23:00:00 - 24:00:00,0.03
Пол,Мужской,TVR,2X2,Dates without average,Date 09.03.2023,24:00:00 - 25:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,06:00:00 - 07:00:00,0
Пол,Мужской,TVR,2X2,Dates without average,Date 10.03.2023,07:00:00 - 08:00:00,0.028
